Date,Location,Link,lat,long
1/22/17,"3400 S Calumet Ave, Chicago, IL 60616",http://www.chicagotribune.com/news/local/breaking/-chicago-shootings-violence-0122-20170122-story.html,41.83277512,-87.61849976
3/6/17,"3330 S California Ave, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170306-story.html,41.83401033,-87.69500613
6/13/17,"2100 W 33rd St, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170613-story.html,41.83404204,-87.67800531
4/6/17,"3200 S Carpenter St, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170406-story.html,41.83509961,-87.65233496
6/11/17,"3100 S Lake Shore Dr, Chicago, IL 60616",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence20170611-story.html,41.8351112,-87.60809175
6/11/17,"3100 S Lake Shore Dr, Chicago, IL 60616",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence20170611-story.html,41.8351112,-87.60809175
6/11/17,"4100 W 30th St, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170610-story.html,41.83874034,-87.727026
6/20/17,"3600 W 30th St, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170620-story.html,41.83893199,-87.71482535
3/14/17,"3000 S Keeley St, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170314-story.html,41.839378,-87.652832
1/16/17,"4300 W 28th St, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170116-story.html,41.84051201,-87.73191534
6/21/17,"2900 S Lyman St, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170621-story.html,41.84139381,-87.65253755
5/29/17,"2900 S State St, Chicago, IL 60616",http://www.chicagotribune.com/news/local/breaking/ct-chicago-memorial-day-weekend-shootings-violence-20170529-story.html,41.84180204,-87.62691692
4/15/17,"2800 S Lake Shore Dr, Chicago, IL 60616",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170415-story.html,41.84221655,-87.61023693
4/15/17,"2800 S Lake Shore Dr, Chicago, IL 60616",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170415-story.html,41.84221655,-87.61023693
5/6/17,"2700 S Komensky Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170506-story.html,41.84226,-87.72605
2/22/17,"2703 S Central Park Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-man-61-found-shot-dead-in-garage-in-south-lawndale-20170222-story.html,41.84236908,-87.71438599
1/12/17,"2700 S Homan Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170112-story.html,41.84249496,-87.71020508
1/12/17,"2700 S Homan Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170112-story.html,41.84249496,-87.71020508
5/18/17,"2730 S State St, Chicago, IL 60616",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170518-story.html,41.8439172,-87.62696804
1/22/17,"2800 S Hillock Ave, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/-chicago-shootings-violence-0122-20170122-story.html,41.84397125,-87.65975189
5/16/17,"2600 S Kostner Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170516-story.html,41.84399144,-87.73431423
3/20/17,"2500 S California Ave, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shooting-violence-20170320-story.html,41.84631729,-87.69564056
1/2/17,"4400 W Ogden Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170102-story.html,41.84788513,-87.73474884
4/10/17,"2400 S Drake Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170409-story.html,41.84791,-87.714
5/25/17,"2400 S Trumbull Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170524-story.html,41.84792,-87.71157
5/25/17,"2400 S Trumbull Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170524-story.html,41.84792,-87.71157
4/27/17,"2400 S Albany Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170426-story.html,41.84805167,-87.70273526
4/27/17,"2400 S Albany Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170426-story.html,41.84805167,-87.70273526
5/15/17,"3300 W 24th St, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-shootings-violence-20170515-story.html,41.84814497,-87.70776411
6/16/17,"2400 S Washtenaw Ave, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-violence-chicago-shootings-20170616-story.html,41.84816193,-87.69295643
4/30/17,"2402 S Canal St, Chicago, IL 60616",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170429-story.html,41.84893366,-87.63851534
3/2/17,"4300 W Ogden Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170302-story.html,41.84902191,-87.73139954
2/13/17,"4300 W Ogden Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170213-story.html,41.84902191,-87.73139954
4/14/17,"2300 S Michigan Ave, Chicago, IL 60616",http://www.chicagotribune.com/news/local/breaking/ct-man-wounded-in-drive-by-in-bronzeville-on-south-side-20170414-story.html,41.84913397,-87.62376532
6/23/17,"2600 W 23rd Pl, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170622-story.html,41.84927273,-87.69064507
1/16/17,"4200 W Ogden Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170116-story.html,41.84936129,-87.72973202
2/14/17,"2300 S Kostner Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170214-story.html,41.84949875,-87.73477936
2/14/17,"2300 S Kostner Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170214-story.html,41.84949875,-87.73477936
2/14/17,"2300 S Kostner Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170214-story.html,41.84949875,-87.73477936
1/13/17,"2300 S Kedzie Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-man-seriously-wounded-in-west-side-shooting-20170113-story.html,41.84981537,-87.70554352
5/17/17,"2300 S Hoyne Ave, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170516-story.html,41.85019,-87.67854
1/14/17,"4000 W Ogden Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-man-seriously-wounded-in-west-side-shooting-20170113-story.html,41.85106046,-87.7249416
6/4/17,"2200 S Kolin Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170603-story.html,41.8512224,-87.73235849
6/4/17,"2200 S Kolin Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170603-story.html,41.8512224,-87.73235849
6/4/17,"2200 S Kolin Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170603-story.html,41.8512224,-87.73235849
2/16/17,"2200 S Kolin Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170216-story.html,41.85122274,-87.73235857
4/9/17,"2700 W 22nd Pl, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shooting-violence-20170408-story.html,41.8512764,-87.69316101
6/25/17,"2200 S Hamlin Ave, Chicago, IL 60623","http://www.chicagotribune.com/news/local/breaking/ct-man-seriously-wounded-in-west-side-shooting-20170624-story,amp.html",41.8514521,-87.71992717
2/22/17,"2200 S Central Park Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-man-61-found-shot-dead-in-garage-in-south-lawndale-20170222-story.html,41.85151108,-87.71504357
6/25/17,"2200 S Christiana Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-man-seriously-wounded-in-west-side-shooting-20170624-story.html,41.85158285,-87.70894037
6/25/17,"3200 W Cermak Rd, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-man-seriously-wounded-in-west-side-shooting-20170624-story.html,41.85180497,-87.70543412
5/4/17,"4300 W Cermak Rd, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170503-story.html,41.85182,-87.73224
2/23/17,"3600 W Cermak Rd, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170223-story.html,41.85203934,-87.71535492
5/10/17,"3839 W Ogden Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170510-story.html,41.85212391,-87.72120616
5/3/17,"2900 W Cermak Rd, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170503-story.html,41.852163,-87.699685
5/3/17,"2900 W Cermak Rd, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170503-story.html,41.852163,-87.699685
6/25/17,"1900 W Cermak Rd, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170625-story.html,41.85247,-87.67355
5/16/17,"2200 S Wabash Ave, Chicago, IL 60616",http://www.chicagotribune.com/news/local/breaking/ct-shootings-violence-20170515-story.html,41.85265238,-87.62551839
4/19/17,"W Cermak Rd & S Wentworth Ave, Chicago, IL 60616",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170419-story.html,41.85279988,-87.63178982
4/19/17,"W Cermak Rd & S Wentworth Ave, Chicago, IL 60616",http://www.chicagotribune.com/news/local/breaking/ct-suspect-charged-in-fatal-dan-ryan-shooting-in-chinatown-20170421-story.html,41.85279988,-87.63178982
4/11/17,"300 W Cermak Rd, Chicago, IL 60616",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170411-story.html,41.8529132,-87.63499036
3/17/17,"3400 W 21st St, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170316-story.html,41.8536146,-87.71034434
3/10/17,"2231 W 21st St, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170310-story.html,41.85364151,-87.68205261
5/2/17,"2100 S Halsted St, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170502-story.html,41.85381,-87.64685
5/24/17,"2100 W 21st St, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170524-story.html,41.85402199,-87.67851539
5/27/17,"2000 S Marshall Blvd, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-four-wounded-in-city-shootings-20170527-story.html,41.85456,-87.69922037
5/27/17,"2000 S Marshall Blvd, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-four-wounded-in-city-shootings-20170527-story.html,41.85456,-87.69922037
5/31/17,"4100 W Cullerton St, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-tribune-violence-20170531-story.html,41.85462,-87.72739
4/25/17,"1900 S Harding Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170425-story.html,41.85483,-87.72393
4/25/17,"1900 S Harding Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170425-story.html,41.85483,-87.72393
5/18/17,"2000 S State St, Chicago, IL 60616",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170518-story.html,41.85513,-87.62763
1/13/17,"1900 S Homan Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-man-seriously-wounded-in-west-side-shooting-20170113-story.html,41.85523987,-87.71052551
6/19/17,"1862 S Kildare Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170618-story.html,41.85529,-87.73274
1/5/17,"2000 S Indiana Ave, Chicago, IL 60616",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170105-story.html,41.85536206,-87.62231693
3/4/17,"900 W Cullerton St, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170304-story.html,41.85554886,-87.64837646
4/18/17,"2100 S Tan Ct, Chicago, IL 60616",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170418-story.html,41.8556441,-87.63353346
6/4/17,"2600 W 19th St, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170604-story.html,41.85581,-87.69135
5/30/17,"2000 W 19th St, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence20170530-story.html,41.85608,-87.6761
4/15/17,"1800 S Western Ave, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170415-story.html,41.85638428,-87.68733978
3/4/17,"2200 W 18th Pl, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170303-story.html#nt=oft13a-4gp1,41.85673267,-87.68104523
3/4/17,"2200 W 18th Pl, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170303-story.html#nt=oft13a-4gp1,41.85673267,-87.68104523
2/6/17,"1800 S Kildare Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170206-story.html,41.85678162,-87.73261607
5/9/17,"1800 S Kildare Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170509-story.html,41.85678182,-87.73261598
5/9/17,"1800 S Kildare Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170509-story.html,41.85678182,-87.73261598
6/16/17,"1800 S Lawndale Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-violence-chicago-shootings-20170616-story.html,41.85699,-87.71796
2/14/17,"4140 W 18th St, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170214-story.html,41.85703106,-87.72882409
3/26/17,"4100 W. 25 St, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170326-story.html,41.85704514,-87.72751451
3/26/17,"4100 W 25th St, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170326-story.html,41.85704514,-87.72751451
2/14/17,"4100 W 18th St, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170214-story.html,41.85704514,-87.72751451
1/10/17,"1800 S Drake Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170110-story.html,41.85708237,-87.7142868
4/24/17,"1800 S Hoyne Ave, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170424-story.html,41.8574918,-87.67849588
1/27/17,"1800 S Racine Ave, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170127-story.html,41.85781226,-87.65646815
2/19/17,"1500 W 18th St, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170218-story.html,41.85809326,-87.6639328
4/16/17,"1100 W 18th St, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170415-story.html,41.85825348,-87.65354919
6/22/17,"1600 S Hamlin Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170622-story.html,41.85879,-87.72038
6/22/17,"1600 S Hamlin Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170622-story.html,41.85879,-87.72038
5/28/17,"1600 S St Louis Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-memorial-day-weekend-shootings-violence-20170528-story.html,41.85887,-87.71303
5/28/17,"1600 S St Louis Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-memorial-day-weekend-shootings-violence-20170528-story.html,41.85887,-87.71303
4/14/17,"1600 S St Louis Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-man-wounded-in-drive-by-in-bronzeville-on-south-side-20170414-story.html,41.858875,-87.713035
3/21/17,"4160 W 16th St, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170321-story.html,41.85903931,-87.72968292
1/24/17,"3500 W 16th St, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170124-story.html,41.85905144,-87.71296553
1/24/17,"3500 W 16th St, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170124-story.html,41.85905144,-87.71296553
1/11/17,"3500 W 16th St, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170111-story.html,41.85905144,-87.71296553
6/16/17,"1600 S Throop St, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-violence-chicago-shootings-20170616-story.html,41.85967,-87.65896037
1/10/17,"1500 S Kolin Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170110-story.html,41.86043167,-87.73391724
6/12/17,"1500 S Kildare Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170612-story.html,41.86044,-87.73268
6/12/17,"1500 S Kildare Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170612-story.html,41.86044,-87.73268
6/10/17,"1500 S Keeler Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170609-story.html,41.86047215,-87.72994741
6/12/17,"1500 S Kildare Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170612-story.html,41.8604917,-87.72873542
1/18/17,"1500 S Komensky Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170118-story.html,41.86054611,-87.72658539
5/16/17,"4101 W 15th St, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170516-story.html,41.8606021,-87.72761281
4/10/17,"4312 W 15th St, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-man-died-day-after-lawndale-shooting-20170414-story.html,41.86061047,-87.73333088
4/10/17,"4300 W 15th St, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-man-died-day-after-lawndale-shooting-20170414-story.html,41.86061047,-87.73333088
1/14/17,"1500 S Hamlin Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170114-story.html,41.86061859,-87.72047424
4/4/17,"1500 S Lawndale Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170404-story.html,41.86064148,-87.71804047
1/1/17,"4100 W 15th St, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170101-story.html,41.86069228,-87.72761509
5/26/17,"1500 S Christiana Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170526-story.html,41.86075192,-87.70920642
5/26/17,"1500 S Christiana Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170526-story.html,41.86075192,-87.70920642
3/28/17,"1500 S Sawyer Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170327-story.html,41.86077881,-87.70707703
2/14/17,"1400 S Central Park Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170213-story.html,41.86228216,-87.71533526
4/16/17,"1400 S Homan Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170416-story.html,41.86232172,-87.71046638
3/11/17,"1400 S Homan Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170311-story.html,41.86232172,-87.71046638
3/11/17,"1400 S Homan Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170311-story.html,41.86232172,-87.71046638
1/23/17,"1400 S Spaulding Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170123-story.html,41.86234251,-87.70802759
1/28/17,"1400 S Avers Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170127-story.html,41.86241157,-87.72145674
6/11/17,"1423 S Avers Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170610-story.html,41.86242135,-87.72146381
6/4/17,"1400 S Springfield Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170603-story.html,41.86242135,-87.72268381
4/3/17,"1359 S Karlov Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170403-story.html,41.86261368,-87.72716522
6/11/17,"3300 W Douglas Blvd, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170610-story.html,41.86293191,-87.71304545
6/11/17,"3500 W Douglas Blvd, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170610-story.html,41.86293191,-87.71304545
6/11/17,"3500 W Douglas Blvd, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170610-story.html,41.86293191,-87.71304545
6/11/17,"3500 W Douglas Blvd, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170610-story.html,41.86293191,-87.71304545
4/16/17,"3500 W Douglas Blvd, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170416-story.html,41.86293192,-87.713046
6/11/17,"3300 W Douglas Blvd, Chicago, IL 60623",,41.86329,-87.70818
6/11/17,"3300 W Douglas Blvd, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170610-story.html,41.86329,-87.70818
6/11/17,"3300 W Douglas Blvd, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170610-story.html,41.86329,-87.70818
6/11/17,"3300 W Douglas Blvd, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170610-story.html,41.86329,-87.70818
6/11/17,"3300 W Douglas Blvd, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170610-story.html,41.86329,-87.70818
4/16/17,"1348 S Fairfield Ave, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170415-story.html,41.86333,-87.69486
6/16/17,"3500 W 13th Pl, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-violence-chicago-shootings-20170616-story.html,41.86414269,-87.71308513
4/8/17,"1300 S Harding Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shooting-violence-20170408-story.html,41.86419678,-87.72425079
4/5/17,"1300 S Lawndale Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170405-story.html,41.86426926,-87.71821594
4/5/17,"1300 S Lawndale Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170405-story.html,41.86426926,-87.71821594
5/18/17,"1300 S Lawndale Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170518-story.html,41.86427,-87.71821
5/27/17,"1300 S Millard Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-memorial-day-weekend-shootings-violence-20170527-story.html,41.86432,-87.71693
1/7/17,"1300 W Hastings St, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170107-story.html,41.86433941,-87.65893914
2/26/17,"1300 S Kedzie Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170226-story.html,41.8644104,-87.70596313
2/5/17,"1300 S Troy St, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/-chicago-shootings-violence-20170205-story.html,41.86445999,-87.70474243
1/17/17,"1300 S Troy St, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-shooting-violence-20170117-story.html,41.86445999,-87.70474243
1/2/17,"3700 W 13th St, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170102-story.html,41.86447285,-87.71796517
4/16/17,"1348 S Fairfield Ave, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170415-story.html,41.86457825,-87.69494629
5/19/17,"3100 W 13th St, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-man-shot-may19-dies-20170529-story.html,41.8646424,-87.70325525
3/25/17,"1312 S Racine Ave, Chicago, IL 60608",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170325-story.html,41.86492614,-87.6566834
6/7/17,"1236 S Lawndale Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170607-story.html,41.86504,-87.71824
6/7/17,"1236 S Lawndale Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170607-story.html,41.86504,-87.71824
5/10/17,"1258 S Independence Blvd, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170510-story.html,41.86517902,-87.72013988
6/16/17,"1200 S Tripp Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-violence-chicago-shootings-20170616-story.html,41.86594155,-87.73134476
4/9/17,"1200 S Keeler Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170409-story.html,41.86597221,-87.73011021
6/7/17,"1200 S Kedvale Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170607-story.html,41.86597285,-87.72885038
4/18/17,"1200 S Komensky Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170418-story.html,41.86601177,-87.7264148
6/18/17,"1205 S Avers Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170618-story.html#nt=oft13a-1gp1,41.86602057,-87.72142962
3/12/17,"1200 S Springfield Ave, Chicago, IL 60623",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170311-story.html,41.86607145,-87.72276431
